Orig_ID,Library_ref,R_ID,Int_Type,Intervention,LLIN_Gen,Mosquito_species,Species_clean,Hut,my_species,Insecticide,Insecticide_class,R_Site,Site_number,is.comb,Ins_type,control,is_treat,is_washed,No_washes,field_age,Nights_collect,Nights_known,Totals_known,N_total,N_fed,N_exited,N_24h_mort,N_72h_mort,N_dead_comb,N_Control,pc_Deterred,pc_dead,pc_dead_chlor,pc_fed,pc_dead_comb,pc_veranda,year,Data_public,Data_visible,plot_code,Note
88,81,55,LLIN,PandaNet 2.0,1,An. gambiae s.l.,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,1,20,0,36,1,0,146,17,138,11,,11,29,NA,7.7,,11.5,7.7,94.2,,1,1,0,
88,81,55,LLIN,PermaNet 2.0,1,An. gambiae s.l.,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,1,20,0,36,1,0,146,45,135,11,,11,29,NA,7.7,,30.8,7.7,92.3,,1,1,0,
88,81,55,CTN,-,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,1,4,0,36,1,0,146,40,96,8,,8,29,NA,5.5,,27.4,5.5,65.8,,1,1,0,
89,82,56,Untreated net,Untreated,NA,An. coluzzii,An. gambiae s.l.,West,3,untreated,untreated,Mbe_Cotedivoire,16,1,1,1,0,0,0,0,36,1,0,146,77,NA,3,,3,NA,NA,2.1,,52.7,2.1,NA,,1,1,0,
89,82,56,LLIN,Veeralin,2,An. coluzzii,An. gambiae s.l.,West,3,alphacypermethrin + PBO,pyrethroid + PBO,Mbe_Cotedivoire,16,2,10,0,1,0,0,0,36,1,0,146,28,NA,78,,78,146,NA,53.7,,19,53.7,NA,,1,1,0,
89,82,56,LLIN,Veeralin,2,An. coluzzii,An. gambiae s.l.,West,3,alphacypermethrin + PBO,pyrethroid + PBO,Mbe_Cotedivoire,16,2,10,0,1,1,5,0,36,1,0,146,43,NA,59,,59,146,NA,40.7,,29.5,40.7,NA,,1,1,0,
89,82,56,LLIN,Veeralin,2,An. coluzzii,An. gambiae s.l.,West,3,alphacypermethrin + PBO,pyrethroid + PBO,Mbe_Cotedivoire,16,2,10,0,1,1,10,0,36,1,0,146,44,NA,51,,51,146,NA,35,,30.2,35,NA,,1,1,0,
89,82,56,LLIN,Veeralin,2,An. coluzzii,An. gambiae s.l.,West,3,alphacypermethrin + PBO,pyrethroid + PBO,Mbe_Cotedivoire,16,2,10,0,1,1,15,0,36,1,0,146,37,NA,60,,60,146,NA,41.2,,25.1,41.2,NA,,1,1,0,
89,82,56,LLIN,Veeralin,2,An. coluzzii,An. gambiae s.l.,West,3,alphacypermethrin + PBO,pyrethroid + PBO,Mbe_Cotedivoire,16,2,10,0,1,1,20,0,36,1,0,146,46,NA,50,,50,146,NA,34.5,,31.6,34.5,NA,,1,1,0,
91,84,57,Untreated net,Untreated,NA,An. gambiae,An. gambiae s.l.,East,3,untreated,untreated,Muheza_Tanzania,17,1,1,1,0,0,0,0,36,1,0,146,38,108,15,,15,NA,NA,10.3,,25.8,10.3,73.9,,1,1,0,
91,84,57,LLIN,Yahe,1,An. gambiae,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,0,0,0,36,1,0,146,20,132,59,,59,146,NA,40.2,,13.4,40.2,90.6,,1,1,0,
91,84,57,LLIN,Yahe,1,An. gambiae,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,1,20,0,36,1,0,146,25,128,44,,44,146,NA,30.3,,17.3,30.3,87.5,,1,1,0,
91,84,57,LLIN,PermaNet 2.0,1,An. gambiae,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,0,0,0,36,1,0,146,9,137,46,,46,146,NA,31.5,,5.9,31.5,94.1,,1,1,0,
91,84,57,LLIN,PermaNet 2.0,1,An. gambiae,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,1,20,0,36,1,0,146,18,133,43,,43,146,NA,29.7,,12.4,29.7,90.9,,1,1,0,
91,84,57,CTN,-,NA,An. gambiae,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,1,3,0,36,1,0,146,19,130,39,,39,146,NA,26.8,,12.8,26.8,89.2,,1,1,0,
94,87,58,Untreated net,Untreated,NA,An. gambiae s.s.,An. gambiae s.l.,East,3,untreated,untreated,Muheza_Tanzania,17,1,1,1,0,0,0,0,72,1,1,68,49,32,6,,6,NA,0,8.823529412,,72.05882353,8.823529412,47.05882353,,1,1,0,
94,87,58,LLIN,Olyset Net,1,An. gambiae s.s.,An. gambiae s.l.,East,3,permethrin,pyrethroid,Muheza_Tanzania,17,1,4,0,1,0,0,0,72,1,1,13,0,4,13,,13,68,80.88235294,100,,0,100,30.76923077,,1,1,0,
94,87,58,LLIN,Olyset Net,1,An. gambiae s.s.,An. gambiae s.l.,East,3,permethrin,pyrethroid,Muheza_Tanzania,17,1,4,0,1,1,20,0,72,1,1,43,4,35,32,,32,68,36.76470588,74.41860465,,9.302325581,74.41860465,81.39534884,,1,1,0,
94,87,58,CTN,permethrin,NA,An. gambiae s.s.,An. gambiae s.l.,East,3,permethrin,pyrethroid,Muheza_Tanzania,17,1,4,0,1,1,1,0,72,1,1,107,13,95,84,,84,68,-57.35294118,78.5046729,,12.14953271,78.5046729,88.78504673,,1,1,0,
94,87,58,LLIN,Olyset Plus,2,An. gambiae s.s.,An. gambiae s.l.,East,3,permethrin + PBO,pyrethroid + PBO,Muheza_Tanzania,17,2,10,0,1,0,0,0,72,1,1,44,4,38,43,,43,68,35.29411765,97.72727273,,9.090909091,97.72727273,86.36363636,,1,1,0,
94,87,58,LLIN,Olyset Plus,2,An. gambiae s.s.,An. gambiae s.l.,East,3,permethrin + PBO,pyrethroid + PBO,Muheza_Tanzania,17,2,10,0,1,1,20,0,72,1,1,52,0,37,47,,47,68,23.52941176,90.38461538,,0,90.38461538,71.15384615,,1,1,0,
95,88,59,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,untreated,untreated,Malanville_Benin,15,1,1,1,0,0,0,0,72,1,0,146,55,22,1,,1,NA,NA,1,,38,1,15,,1,1,0,
95,88,59,CTN,deltamethrin,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin,pyrethroid,Malanville_Benin,15,1,3,0,1,1,2,0,72,1,0,146,22,NA,64,,64,146,NA,44,,15,44,NA,,1,1,0,
97,90,60,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,untreated,untreated,Malanville_Benin,15,1,1,1,0,0,0,0,72,1,1,285,107,121.98,11.97,,11.97,NA,NA,4.2,,37.5,4.2,42.8,,1,1,0,
97,90,60,CTN,deltamethrin,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin,pyrethroid,Malanville_Benin,15,1,3,0,1,0,0,0,72,1,0,146,8,94,101,,101,285,NA,69.5,,5.8,69.5,64.2,,1,1,0,
97,90,60,CTN,deltamethrin,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin,pyrethroid,Malanville_Benin,15,1,3,0,1,1,3,0,72,1,0,146,15,83,89,,89,285,NA,61.2,,10.4,61.2,56.9,,1,1,0,
97,90,60,LLIN,DawaPlus,1,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin,pyrethroid,Malanville_Benin,15,1,3,0,1,1,20,0,72,1,0,146,6,90,95,,95,285,NA,65.2,,4.4,65.2,61.8,,1,1,0,
97,90,60,LLIN,DawaPlus 2.0,1,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin,pyrethroid,Malanville_Benin,15,1,3,0,1,0,0,0,72,1,0,146,10,78,108,,108,285,NA,74.1,,6.7,74.1,53.5,,1,1,0,
97,90,60,LLIN,DawaPlus 2.0,1,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin,pyrethroid,Malanville_Benin,15,1,3,0,1,1,20,0,72,1,0,146,7,84,89,,89,285,NA,61.1,,4.8,61.1,57.6,,1,1,0,
98,91,61,Untreated net,Untreated,NA,An. gambiae,An. gambiae s.l.,East,3,untreated,untreated,Muheza_Tanzania,17,1,1,1,0,0,0,0,54,1,0,146,31,130,1,,1,NA,NA,0.9,,21.3,0.9,88.9,,1,1,0,
98,91,61,LLIN,DawaPlus 2.0,1,An. gambiae,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,0,0,0,54,1,0,146,15,141,133,,133,285,NA,91.2,,10.5,91.2,96.5,,1,1,0,
98,91,61,LLIN,DawaPlus 2.0,1,An. gambiae,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,1,20,0,54,1,0,146,16,141,99,,99,285,NA,67.7,,11,67.7,96.3,,1,1,0,
98,91,61,CTN,deltamethrin,NA,An. gambiae,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,0,0,0,54,1,0,146,21,136,140,,140,285,NA,95.6,,14.5,95.6,93.1,,1,1,0,
98,91,61,CTN,deltamethrin,NA,An. gambiae,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,1,20,0,54,1,0,146,36,143,73,,73,285,NA,50.2,,24.4,50.2,98,,1,1,0,
98,91,61,CTN,deltamethrin,NA,An. gambiae,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Muheza_Tanzania,17,1,3,0,1,1,3,0,54,1,0,146,14,138,84,,84,285,NA,57.3,,9.4,57.3,94.7,,1,1,0,
99,92,62,Untreated net,Untreated,NA,An. gambiae,An. gambiae s.l.,West,3,untreated,untreated,VDK_BurkinaFaso,27,1,1,1,0,0,0,0,35,1,1,365,238,127.02,4.015,,4.015,NA,NA,1.1,,65.2,1.1,34.8,,1,1,0,
99,92,62,LLIN,ICON MAXX-Net,1,An. gambiae,An. gambiae s.l.,West,3,lambdacyhalothrin,pyrethroid,VDK_BurkinaFaso,27,1,5,0,1,1,20,0,35,1,0,146,57,NA,28,,28,365,NA,19.5,,39.2,19.5,NA,,1,1,0,
99,92,62,CTN,lambdacyhalothrin,NA,An. gambiae,An. gambiae s.l.,West,3,lambdacyhalothrin,pyrethroid,VDK_BurkinaFaso,27,1,5,0,1,1,1,0,35,1,0,146,54,NA,23,,23,,NA,16,,36.9,16,NA,,1,1,0,
71,66,43,Untreated net,Untreated,NA,An. gambiae,An. gambiae s.l.,East,3,untreated,untreated,Muheza_Tanzania,17,1,1,1,0,0,0,0,36,1,0,146,47,112,17,,17,NA,NA,11.8,,32.1,11.8,77,,1,1,0,
71,66,43,LLIN,ICON MAXX-Net,1,An. gambiae,An. gambiae s.l.,East,3,lambdacyhalothrin,pyrethroid,Muheza_Tanzania,17,1,5,0,1,1,20,0,36,1,0,146,20,134,128,,128,146,NA,87.5,,13.7,87.5,91.8,,1,1,0,
71,66,43,CTN,lambdacyhalothrin,NA,An. gambiae,An. gambiae s.l.,East,3,lambdacyhalothrin,pyrethroid,Muheza_Tanzania,17,1,5,0,1,1,2,0,36,1,0,146,20,137,96,,96,146,NA,65.9,,13.9,65.9,93.6,,1,1,0,
71,66,43,Untreated net,Untreated,NA,An. funestus,An. funestus,East,3,untreated,untreated,Muheza_Tanzania,17,1,1,1,0,0,0,0,36,1,0,146,35,116,22,,22,NA,NA,15.1,,24.3,15.1,79.6,,1,1,0,
71,66,43,LLIN,ICON MAXX-Net,1,An. funestus,An. funestus,East,3,lambdacyhalothrin,pyrethroid,Muheza_Tanzania,17,1,5,0,1,1,20,0,36,1,0,146,27,126,123,,123,146,NA,84.1,,18.3,84.1,86.6,,1,1,0,
71,66,43,CTN,lambdacyhalothrin,NA,An. funestus,An. funestus,East,3,lambdacyhalothrin,pyrethroid,Muheza_Tanzania,17,1,5,0,1,1,2,0,36,1,0,146,13,139,83,,83,146,NA,56.7,,9,56.7,95.5,,1,1,0,
107,100,64,LLIN,DuraNet,1,An. gambiae s.s.,An. gambiae s.l.,West,3,alphacypermethrin,pyrethroid,VDK_BurkinaFaso,27,1,2,0,1,0,0,0,25,1,0,146,NA,120,130,,130,367,NA,89,,NA,89,82,,1,1,0,
107,100,64,LLIN,DuraNet,1,An. gambiae s.s.,An. gambiae s.l.,West,3,alphacypermethrin,pyrethroid,VDK_BurkinaFaso,27,1,2,0,1,1,20,0,25,1,0,146,NA,110,73,,73,367,NA,50,,NA,50,75,,1,1,0,
107,100,64,CTN,Fendona 10 SC,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,alphacypermethrin,pyrethroid,VDK_BurkinaFaso,27,1,2,0,1,0,0,0,25,1,0,146,NA,115,73,,73,367,NA,50,,NA,50,79,,1,1,0,
107,100,64,CTN,Fendona 10 SC,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,alphacypermethrin,pyrethroid,VDK_BurkinaFaso,27,1,2,0,1,1,2,0,25,1,0,146,NA,73,29,,29,367,NA,20,,NA,20,50,,1,1,0,
112,105,65,Untreated net,Untreated,NA,An. arabiensis,An. gambiae s.l.,East,3,untreated,untreated,LowerMoshi_Tanzania,11,1,1,1,0,0,0,0,56,1,1,105,49,88,0,0,0,NA,0,0,0,46.66666667,0,83.80952381,,1,0,0,
112,105,65,LLIN,Interceptor,1,An. arabiensis,An. gambiae s.l.,East,3,alphacypermethrin,pyrethroid,LowerMoshi_Tanzania,11,1,2,0,1,0,0,0,56,1,1,74,30,61,45,46,45,105,29.52380952,60.81081081,,40.54054054,60.81081081,82.43243243,,1,0,0,
112,105,65,LLIN,Interceptor,1,An. arabiensis,An. gambiae s.l.,East,3,alphacypermethrin,pyrethroid,LowerMoshi_Tanzania,11,1,2,0,1,1,20,0,56,1,1,59,19,56,25,27,25,105,43.80952381,42.37288136,,32.20338983,42.37288136,94.91525424,,1,0,0,
112,105,65,CTN,chlorfenapyr,NA,An. arabiensis,An. gambiae s.l.,East,3,chlorfenapyr,pyrrole,LowerMoshi_Tanzania,11,1,14,0,1,0,0,0,56,1,1,68,38,58,40,47,47,105,35.23809524,58.82352941,69,55.88235294,69,85.29411765,,1,0,0,
112,105,65,LLIN,Interceptor G2,2,An. arabiensis,An. gambiae s.l.,East,3,alphacypermethrin + chlorfenapyr,pyrethroid + pyrrole,LowerMoshi_Tanzania,11,2,15,0,1,0,0,0,56,1,1,106,34,94,75,81,81,105,-0.952380952,70.75471698,76,32.0754717,76,88.67924528,,1,0,0,
112,105,65,LLIN,Interceptor G2,2,An. arabiensis,An. gambiae s.l.,East,3,alphacypermethrin + chlorfenapyr,pyrethroid + pyrrole,LowerMoshi_Tanzania,11,2,15,0,1,1,20,0,56,1,1,66,20,62,38,44,44,105,37.14285714,57.57575758,67,30.3030303,67,93.93939394,,1,0,0,
114,107,66,Untreated net,Untreated,NA,An. funestus,An. funestus,East,2,untreated,untreated,Muheza_Tanzania,17,1,1,1,0,0,0,0,36,1,1,111,16,75,12,14,14,NA,0,10.81081081,12.61261261,14.41441441,10.81081081,67.56756757,,1,1,0,
114,107,66,LLIN,Interceptor,1,An. funestus,An. funestus,East,2,alphacypermethrin,pyrethroid,Muheza_Tanzania,17,1,2,0,1,0,0,0,36,1,1,80,8,53,10,13,10,111,27.92792793,12.5,,10,12.5,66.25,,1,1,0,
114,107,66,LLIN,Interceptor,1,An. funestus,An. funestus,East,2,alphacypermethrin,pyrethroid,Muheza_Tanzania,17,1,2,0,1,1,20,0,36,1,1,78,7,51,13,14,13,111,29.72972973,16.66666667,,8.974358974,16.66666667,65.38461538,,1,1,0,
114,107,66,LLIN,Interceptor G2,2,An. funestus,An. funestus,East,2,alphacypermethrin + chlorfenapyr,pyrethroid + pyrrole,Muheza_Tanzania,17,2,15,0,1,0,0,0,36,1,1,103,11,48,31,55,55,111,7.207207207,30.09708738,53.4,10.67961165,53.4,46.60194175,,1,1,0,
114,107,66,LLIN,Interceptor G2,2,An. funestus,An. funestus,East,2,alphacypermethrin + chlorfenapyr,pyrethroid + pyrrole,Muheza_Tanzania,17,2,15,0,1,1,20,0,36,1,1,86,13,46,14,42,42,111,22.52252252,16.27906977,20.4,15.11627907,20.4,53.48837209,,1,1,0,
114,107,66,CTN,chlorfenapyr,NA,An. funestus,An. funestus,East,2,chlorfenapyr,pyrrole,Muheza_Tanzania,17,1,14,0,1,0,0,0,36,1,1,74,6,58,20,33,33,111,33.33333333,27.02702703,44.6,8.108108108,44.6,78.37837838,,1,1,0,
116,109,67,Untreated net,Untreated,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,untreated,untreated,Nigeria_NewBussa,20,1,1,1,0,0,0,0,36,0,1,470,270,110,20,,20,NA,0,4.255319149,,57.44680851,4.255319149,23.40425532,,1,1,0,
116,109,67,LLIN,Olyset Net,1,An. gambiae s.s.,An. gambiae s.l.,West,3,permethrin,pyrethroid,Nigeria_NewBussa,20,1,4,0,1,0,0,0,36,0,1,368,47,162,144,,144,470,21.70212766,39.13043478,,12.77173913,39.13043478,44.02173913,,1,1,0,
116,109,67,LLIN,Olyset Net,1,An. gambiae s.s.,An. gambiae s.l.,West,3,permethrin,pyrethroid,Nigeria_NewBussa,20,1,4,0,1,1,20,0,36,0,1,376,68,161,104,,104,470,20,27.65957447,,18.08510638,27.65957447,42.81914894,,1,1,0,
116,109,67,CTN,unknown,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,unknown,unknown,Nigeria_NewBussa,20,1,6,0,1,1,5,0,36,0,1,392,108,132,70,,70,470,16.59574468,17.85714286,,27.55102041,17.85714286,33.67346939,,1,1,0,
116,109,67,LLIN,PermaNet 3.0,2,An. gambiae s.s.,An. gambiae s.l.,West,3,deltamethrin + PBO,pyrethroid + PBO,Nigeria_NewBussa,20,2,10,0,1,0,0,0,36,0,1,344,10,142,252,,252,470,26.80851064,73.25581395,,2.906976744,73.25581395,41.27906977,,1,1,0,
116,109,67,LLIN,PermaNet 3.0,2,An. gambiae s.s.,An. gambiae s.l.,West,3,deltamethrin + PBO,pyrethroid + PBO,Nigeria_NewBussa,20,2,10,0,1,1,20,0,36,0,1,356,16,139,246,,246,470,24.25531915,69.1011236,,4.494382022,69.1011236,39.04494382,,1,1,0,
117,110,68,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,untreated,untreated,Pitoa_Cameroon,22,1,1,1,0,0,0,0,120,1,1,111,101,33,11,,11,NA,0,9.90990991,,91,9.90990991,29.72972973,,1,1,0,
117,110,68,CTN,bifenthrin,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,bifenthrin,pyrethroid,Pitoa_Cameroon,22,1,7,0,1,0,0,0,120,1,1,21,7,13,19,,19,111,81.1,90.47619048,,33.3,90.47619048,61.9047619,,1,1,0,
117,110,68,CTN,bifenthrin,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,bifenthrin,pyrethroid,Pitoa_Cameroon,22,1,7,0,1,0,0,0,120,1,1,184,155,82,38,,38,111,-65.8,20.65217391,,84.2,20.65217391,44.56521739,,1,1,0,
117,110,68,Untreated net,Untreated,NA,An. funestus,An. funestus,West,2,untreated,untreated,Pitoa_Cameroon,22,1,1,1,0,0,0,0,120,1,1,122,117,25,6,,6,NA,0,4.918032787,,95.9,4.918032787,20.49180328,,1,1,0,
117,110,68,CTN,bifenthrin,NA,An. funestus,An. funestus,West,2,bifenthrin,pyrethroid,Pitoa_Cameroon,22,1,7,0,1,0,0,0,120,1,1,13,5,4,10,,10,122,89.3,76.92307692,,38.5,76.92307692,30.76923077,,1,1,0,
117,110,68,CTN,bifenthrin,NA,An. funestus,An. funestus,West,2,bifenthrin,pyrethroid,Pitoa_Cameroon,22,1,7,0,1,0,0,0,120,1,1,209,185,33,20,,20,122,-71.3,9.56937799,,88.5,9.56937799,15.78947368,,1,1,0,
118,111,69,Untreated net,Untreated,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,untreated,untreated,Cotonou_Benin,2,1,1,1,0,0,0,0,36,1,1,520,357,38,142,,142,NA,0,27.30769231,,68.7,27.30769231,7.307692308,,1,1,0,
118,111,69,CTN,Peripel,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,permethrin,pyrethroid,Cotonou_Benin,2,1,4,0,1,0,0,0,36,1,1,79,43,32,20,,20,520,84.8,25.3164557,,54.4,25.3164557,40.50632911,,1,1,0,
118,111,69,CTN,Peripel,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,permethrin,pyrethroid,Cotonou_Benin,2,1,4,0,1,0,0,0,36,1,1,86,32,28,22,,22,520,83.5,25.58139535,,37.2,25.58139535,32.55813953,,1,1,0,
118,111,69,CTN,Peripel,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,permethrin,pyrethroid,Cotonou_Benin,2,1,4,0,1,0,0,0,36,1,1,56,26,31,14,,14,520,89.2,25,,46.4,25,55.35714286,,1,1,0,
118,111,69,CTN,Peripel,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,permethrin,pyrethroid,Cotonou_Benin,2,1,4,0,1,0,0,0,36,1,1,60,27,40,10,,10,520,88.5,16.66666667,,45,16.66666667,66.66666667,,1,1,0,
118,111,69,CTN,Peripel,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,permethrin,pyrethroid,Cotonou_Benin,2,1,4,0,1,0,0,0,36,1,1,38,8,34,20,,20,520,92.7,52.63157895,,21.1,52.63157895,89.47368421,,1,1,0,
120,113,70,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,untreated,untreated,Koumantou_Mali,9,1,1,1,0,0,0,0,45,1,1,480,231,NA,2,,2,NA,0,0.416666667,,48.1,0.416666667,NA,,1,1,0,
120,113,70,CTN,Fendona 6SC,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,alphacypermethrin,pyrethroid,Koumantou_Mali,9,1,2,0,1,0,0,0,45,1,1,361,124,NA,102,,102,480,24.8,28.25484765,,34.3,28.25484765,NA,,1,1,0,
121,113,71,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,untreated,untreated,Selingue_Mali,23,1,1,1,0,0,0,0,45,1,1,583,75,NA,100,,100,NA,0,17.15265866,,12.9,17.15265866,NA,,1,1,0,
121,113,71,CTN,Fendona 6SC,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,alphacypermethrin,pyrethroid,Selingue_Mali,23,1,2,0,1,0,0,0,45,1,1,233,25,NA,122,,122,583,60,52.36051502,,10.7,52.36051502,NA,,1,1,0,
122,114,72,Untreated net,Untreated,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,untreated,untreated,Yaokoffikro_Cotedivoire,29,1,1,1,0,0,0,0,40,1,1,126,52,NA,34,,34,NA,0,26.98412698,,41.3,26.98412698,NA,,1,1,0,
122,114,72,Untreated net,Untreated,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,untreated,untreated,Yaokoffikro_Cotedivoire,29,1,1,1,0,0,0,0,40,1,1,172,74,NA,56,,56,NA,0,32.55813953,,43,32.55813953,NA,,1,1,0,
122,114,72,CTN,Vectron 10% EW,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,etofenprox,pyrethroid,Yaokoffikro_Cotedivoire,29,1,8,0,1,0,0,0,40,1,1,140,74,NA,28,,28,149,6.04,20,,52.9,20,NA,,1,1,0,
122,114,72,CTN,Fendona 15% WG,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,alphacypermethrin,pyrethroid,Yaokoffikro_Cotedivoire,29,1,2,0,1,0,0,0,40,1,1,378,106,NA,70,,70,149,-153.7,18.51851852,,28,18.51851852,NA,,1,1,0,
122,114,72,CTN,Actellic 50% EC,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,pirimiphos-methyl,organophosphate,Yaokoffikro_Cotedivoire,29,1,16,0,1,0,0,0,40,1,1,269,116,NA,269,,269,149,42.76595745,100,,43.12267658,100,NA,,1,1,0,
122,114,72,CTN,Marshal 20% CS,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,carbosulfan,carbamate,Yaokoffikro_Cotedivoire,29,1,17,0,1,0,0,0,40,1,1,158,24,NA,146,,146,149,,92.40506329,,15.18987342,92.40506329,NA,,1,1,0,
123,115,73,Untreated net,Untreated,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,untreated,untreated,Yaokoffikro_Cotedivoire,29,1,1,1,0,0,0,0,42,1,1,84,11,31,8,,8,NA,0,9.523809524,,13.1,9.523809524,36.9047619,,1,1,0,
123,115,73,CTN,Talstar 80 SC,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,bifenthrin,pyrethroid,Yaokoffikro_Cotedivoire,29,1,7,0,1,0,0,0,42,1,1,89,7,42,74,,74,84,-6,83.14606742,,7.9,83.14606742,47.19101124,,1,1,0,
123,115,73,LLIN,PermaNet,1,An. gambiae s.s.,An. gambiae s.l.,West,3,deltamethrin,pyrethroid,Yaokoffikro_Cotedivoire,29,1,3,0,1,0,0,0,42,1,1,69,4,20,60,,60,84,18,86.95652174,,5.8,86.95652174,28.98550725,,1,1,0,
123,115,73,CTN,Marshal 25 CS,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,carbosulfan,carbamate,Yaokoffikro_Cotedivoire,29,1,17,0,1,0,0,0,42,1,1,62,2,16,56,,56,84,26.19047619,90.32258065,,3.225806452,90.32258065,25.80645161,,1,1,0,
123,115,73,CTN,carbosulfan + deltamethrin,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,carbosulfan + deltamethrin,pyrethroid + carbamate,Yaokoffikro_Cotedivoire,29,2,18,0,1,0,0,0,42,1,1,70,8,28,62,,62,84,16.66666667,88.57142857,,11.42857143,88.57142857,40,,1,1,0,
123,115,73,CTN,carbosulfan + bifenthrin,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,bifenthrin + carbosulfan,pyrethroid + carbamate,Yaokoffikro_Cotedivoire,29,2,18,0,1,0,0,0,42,1,1,107,7,39,99,,99,84,-27.38095238,92.52336449,,6.542056075,92.52336449,36.44859813,,1,1,0,
124,116,74,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,untreated,untreated,Mbe_Cotedivoire,16,1,1,1,0,0,0,0,78,1,1,1763,247,696,124,,124,NA,0,7.033465683,,14,7.033465683,39.47816222,,1,1,0,
124,116,74,CTN,Talstar 80 SC,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,bifenthrin,pyrethroid,Mbe_Cotedivoire,16,1,7,0,1,0,0,0,78,1,1,629,55,331,397,,397,1763,64.32217811,63.11605723,,8.7,63.11605723,52.62321145,,1,1,0,
124,116,74,CTN,Talstar 80 SC + Marshall 25 CS,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,bifenthrin + carbosulfan,pyrethroid + carbamate,Mbe_Cotedivoire,16,2,18,0,1,0,0,0,78,1,1,846,64,475,575,,575,1763,52.01361316,67.96690307,,7.56501182,67.96690307,56.1465721,,1,1,0,
124,116,74,CTN,Talstar 80 SC + Marshall 25 CS,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,bifenthrin + carbosulfan,pyrethroid + carbamate,Mbe_Cotedivoire,16,2,18,0,1,0,0,0,78,1,1,613,29,238,443,,443,1763,65.22972206,72.2675367,,4.730831974,72.2675367,38.82544861,,1,1,0,
124,116,74,CTN,Marshall 25 CS,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,carbosulfan,carbamate,Mbe_Cotedivoire,16,1,17,0,1,0,0,0,78,1,1,511,43,220,396,,396,1763,71.0153148,77.49510763,,8.414872798,77.49510763,43.05283757,,1,1,0,
